category;count
15;23
16;80
17;104
18;155
19;252
20;382
21;520
22;720
23;757
24;807
25;763
26;765
27;724
28;701
29;572
30;486
31;377
32;345
33;231
34;193
35;133
36;116
37;56
38;55
39;43
40;34
41;21
42;22
43;18
44;16
45;14
46;17
47;6
48;1
49;4
50;2
51;3
52;2
54;1
55;1
56;1
61;1
